timestamp,sensor_id,sensor_type,sensor_value,location,alert
04-03-2025 15:17,S49,door,OPEN,bathroom,normal
04-03-2025 15:19,S44,window,OPEN,front_door,normal
04-03-2025 15:21,S13,glass_break,NONE,garage,normal
04-03-2025 15:23,S9,camera,TRIGGERED,garage,normal
04-03-2025 15:24,S49,temperature,15,garage,normal
04-03-2025 15:25,S29,glass_break,DETECTED,front_door,anomaly
04-03-2025 15:27,S4,temperature,29,backyard,normal
04-03-2025 15:28,S24,camera,IDLE,bedroom,normal
04-03-2025 15:29,S27,door,CLOSED,kitchen,normal
04-03-2025 15:30,S42,temperature,26,backyard,normal
04-03-2025 15:33,S26,window,OPEN,living_room,normal
04-03-2025 15:33,S23,motion,OFF,bedroom,normal
04-03-2025 15:34,S22,temperature,27,bathroom,normal
04-03-2025 15:37,S34,door,OPEN,bedroom,normal
04-03-2025 15:37,S15,motion,ON,backyard,normal
04-03-2025 15:38,S2,door,OPEN,bedroom,normal
04-03-2025 15:39,S43,camera,TRIGGERED,bedroom,normal
04-03-2025 15:39,S43,window,OPEN,bathroom,normal
04-03-2025 15:39,S49,door,CLOSED,bedroom,normal
04-03-2025 15:44,S15,glass_break,DETECTED,bathroom,anomaly
04-03-2025 15:44,S27,motion,ON,living_room,normal
04-03-2025 15:44,S10,temperature,29,backyard,normal
04-03-2025 15:45,S31,temperature,16,backyard,normal
04-03-2025 15:45,S18,camera,TRIGGERED,backyard,normal
04-03-2025 15:46,S26,glass_break,NONE,kitchen,normal
04-03-2025 15:48,S47,motion,OFF,front_door,normal
04-03-2025 15:48,S25,camera,TRIGGERED,living_room,normal
04-03-2025 15:49,S21,glass_break,DETECTED,living_room,anomaly
04-03-2025 15:50,S25,temperature,29,bedroom,normal
04-03-2025 15:50,S46,window,OPEN,kitchen,normal
04-03-2025 15:50,S35,window,OPEN,garage,normal
04-03-2025 15:50,S16,camera,TRIGGERED,bathroom,normal
04-03-2025 15:51,S2,motion,ON,bathroom,normal
04-03-2025 15:51,S15,temperature,15,front_door,normal
04-03-2025 15:51,S43,camera,TRIGGERED,bedroom,normal
04-03-2025 15:52,S31,door,CLOSED,kitchen,normal
04-03-2025 15:57,S43,motion,ON,front_door,normal
04-03-2025 15:57,S25,window,OPEN,living_room,normal
04-03-2025 15:58,S36,window,CLOSED,bedroom,normal
04-03-2025 15:59,S35,temperature,24,bedroom,normal
04-03-2025 16:00,S14,window,OPEN,front_door,normal
04-03-2025 16:00,S13,glass_break,NONE,bathroom,normal
04-03-2025 16:01,S25,window,CLOSED,kitchen,normal
04-03-2025 16:02,S48,camera,IDLE,kitchen,normal
04-03-2025 16:02,S11,door,OPEN,bathroom,normal
04-03-2025 16:07,S23,door,OPEN,bathroom,normal
04-03-2025 16:07,S42,motion,ON,kitchen,normal
04-03-2025 16:08,S8,camera,IDLE,living_room,normal
04-03-2025 16:10,S2,temperature,22,bedroom,normal
04-03-2025 16:10,S48,door,OPEN,garage,normal
04-03-2025 16:10,S31,door,CLOSED,kitchen,normal
04-03-2025 16:11,S39,door,OPEN,backyard,normal
04-03-2025 16:11,S21,motion,OFF,kitchen,normal
04-03-2025 16:13,S5,camera,IDLE,bathroom,normal
04-03-2025 16:13,S3,door,OPEN,garage,normal
04-03-2025 16:14,S3,temperature,29,bedroom,normal
04-03-2025 16:17,S28,door,OPEN,bathroom,normal
04-03-2025 16:17,S49,glass_break,NONE,backyard,normal
04-03-2025 16:17,S30,door,OPEN,kitchen,normal
04-03-2025 16:18,S22,temperature,30,garage,normal
04-03-2025 16:20,S20,temperature,28,bathroom,normal
04-03-2025 16:20,S50,window,OPEN,living_room,normal
04-03-2025 16:22,S29,window,OPEN,bedroom,normal
04-03-2025 16:23,S50,door,OPEN,kitchen,normal
04-03-2025 16:24,S19,glass_break,DETECTED,garage,anomaly
04-03-2025 16:25,S16,door,CLOSED,living_room,normal
04-03-2025 16:26,S31,glass_break,DETECTED,garage,anomaly
04-03-2025 16:27,S7,motion,OFF,kitchen,normal
04-03-2025 16:28,S2,temperature,19,kitchen,normal
04-03-2025 16:28,S41,window,CLOSED,kitchen,normal
04-03-2025 16:29,S33,temperature,16,bathroom,normal
04-03-2025 16:29,S34,motion,ON,garage,normal
04-03-2025 16:29,S49,motion,OFF,backyard,normal
04-03-2025 16:29,S22,door,CLOSED,backyard,normal
04-03-2025 16:30,S41,window,OPEN,bedroom,normal
04-03-2025 16:31,S17,temperature,29,bedroom,normal
04-03-2025 16:31,S1,temperature,26,living_room,normal
04-03-2025 16:33,S17,motion,OFF,backyard,normal
04-03-2025 16:37,S46,motion,ON,living_room,normal
04-03-2025 16:38,S38,camera,TRIGGERED,living_room,normal
04-03-2025 16:39,S10,motion,OFF,backyard,normal
04-03-2025 16:40,S7,camera,TRIGGERED,bathroom,normal
04-03-2025 16:40,S31,temperature,24,garage,normal
04-03-2025 16:42,S5,motion,ON,backyard,normal
04-03-2025 16:44,S29,window,OPEN,living_room,normal
04-03-2025 16:46,S39,glass_break,NONE,living_room,normal
04-03-2025 16:46,S13,window,OPEN,garage,normal
04-03-2025 16:46,S5,camera,IDLE,kitchen,normal
04-03-2025 16:48,S33,glass_break,DETECTED,living_room,anomaly
04-03-2025 16:48,S16,motion,OFF,front_door,normal
04-03-2025 16:49,S8,temperature,28,bedroom,normal
04-03-2025 16:49,S1,temperature,29,garage,normal
04-03-2025 16:51,S9,glass_break,DETECTED,backyard,anomaly
04-03-2025 16:51,S44,window,OPEN,bathroom,normal
04-03-2025 16:52,S49,window,CLOSED,front_door,normal
04-03-2025 16:53,S37,temperature,24,bathroom,normal
04-03-2025 16:54,S38,door,OPEN,kitchen,normal
04-03-2025 16:55,S38,temperature,15,front_door,normal
04-03-2025 16:56,S30,camera,IDLE,bedroom,normal
04-03-2025 16:57,S44,temperature,21,bedroom,normal
04-03-2025 16:57,S24,temperature,25,bathroom,normal
04-03-2025 17:00,S8,motion,ON,bathroom,normal
04-03-2025 17:01,S37,camera,IDLE,living_room,normal
04-03-2025 17:01,S4,door,CLOSED,kitchen,normal
04-03-2025 17:02,S50,camera,IDLE,living_room,normal
04-03-2025 17:04,S36,camera,IDLE,bedroom,normal
04-03-2025 17:05,S44,glass_break,NONE,kitchen,normal
04-03-2025 17:07,S11,temperature,21,front_door,normal
04-03-2025 17:08,S15,door,OPEN,bathroom,normal
04-03-2025 17:09,S39,temperature,24,garage,normal
04-03-2025 17:10,S31,temperature,22,bathroom,normal
04-03-2025 17:10,S7,camera,TRIGGERED,bedroom,normal
04-03-2025 17:11,S24,glass_break,NONE,backyard,normal
04-03-2025 17:13,S34,camera,IDLE,bathroom,normal
04-03-2025 17:13,S5,temperature,16,backyard,normal
04-03-2025 17:13,S36,camera,IDLE,front_door,normal
04-03-2025 17:14,S14,window,OPEN,front_door,normal
04-03-2025 17:14,S20,temperature,27,living_room,normal
04-03-2025 17:15,S41,motion,OFF,backyard,normal
04-03-2025 17:18,S46,motion,ON,kitchen,normal
04-03-2025 17:20,S22,window,CLOSED,garage,normal
04-03-2025 17:20,S16,glass_break,DETECTED,kitchen,anomaly
04-03-2025 17:20,S16,motion,OFF,living_room,normal
04-03-2025 17:21,S33,temperature,15,front_door,normal
04-03-2025 17:21,S5,camera,IDLE,bedroom,normal
04-03-2025 17:22,S5,glass_break,DETECTED,living_room,anomaly
04-03-2025 17:23,S16,glass_break,NONE,living_room,normal
04-03-2025 17:24,S12,motion,OFF,front_door,normal
04-03-2025 17:25,S47,temperature,21,backyard,normal
04-03-2025 17:27,S30,temperature,19,garage,normal
04-03-2025 17:27,S50,camera,IDLE,front_door,normal
04-03-2025 17:32,S38,window,OPEN,backyard,normal
04-03-2025 17:34,S6,motion,ON,bathroom,normal
04-03-2025 17:34,S25,window,OPEN,garage,normal
04-03-2025 17:39,S32,glass_break,NONE,living_room,normal
04-03-2025 17:39,S14,glass_break,NONE,garage,normal
04-03-2025 17:40,S42,camera,TRIGGERED,kitchen,normal
04-03-2025 17:43,S28,temperature,15,bedroom,normal
04-03-2025 17:44,S22,motion,ON,bedroom,normal
04-03-2025 17:44,S26,glass_break,NONE,backyard,normal
04-03-2025 17:45,S9,temperature,24,living_room,normal
04-03-2025 17:45,S27,door,CLOSED,bedroom,normal
04-03-2025 17:48,S35,camera,IDLE,bathroom,normal
04-03-2025 17:49,S16,glass_break,NONE,living_room,normal
04-03-2025 17:49,S27,camera,TRIGGERED,garage,normal
04-03-2025 17:51,S27,camera,TRIGGERED,living_room,normal
04-03-2025 17:52,S22,camera,IDLE,kitchen,normal
04-03-2025 17:53,S49,window,OPEN,kitchen,normal
04-03-2025 17:58,S19,motion,OFF,bathroom,normal
04-03-2025 17:58,S43,glass_break,NONE,bathroom,normal
04-03-2025 17:59,S21,door,CLOSED,garage,normal
04-03-2025 17:59,S24,window,CLOSED,bedroom,normal
04-03-2025 18:03,S6,window,CLOSED,garage,normal
04-03-2025 18:04,S1,camera,TRIGGERED,bedroom,normal
04-03-2025 18:04,S14,temperature,25,backyard,normal
04-03-2025 18:06,S45,door,CLOSED,garage,normal
04-03-2025 18:08,S25,door,OPEN,bedroom,normal
04-03-2025 18:09,S6,temperature,20,backyard,normal
04-03-2025 18:10,S27,glass_break,NONE,living_room,normal
04-03-2025 18:10,S16,temperature,26,bathroom,normal
04-03-2025 18:11,S42,camera,IDLE,living_room,normal
04-03-2025 18:11,S8,motion,OFF,backyard,normal
04-03-2025 18:12,S13,camera,IDLE,garage,normal
04-03-2025 18:12,S34,camera,IDLE,bathroom,normal
04-03-2025 18:13,S13,motion,OFF,living_room,normal
04-03-2025 18:16,S17,motion,ON,bedroom,normal
04-03-2025 18:17,S10,camera,IDLE,living_room,normal
04-03-2025 18:17,S15,window,OPEN,bedroom,normal
04-03-2025 18:19,S26,camera,TRIGGERED,living_room,normal
04-03-2025 18:20,S19,window,OPEN,bedroom,normal
04-03-2025 18:21,S12,door,OPEN,front_door,normal
04-03-2025 18:22,S34,motion,OFF,front_door,normal
04-03-2025 18:23,S39,temperature,21,living_room,normal
04-03-2025 18:24,S26,door,CLOSED,backyard,normal
04-03-2025 18:27,S8,camera,IDLE,backyard,normal
04-03-2025 18:28,S5,camera,TRIGGERED,living_room,normal
04-03-2025 18:31,S35,temperature,27,front_door,normal
04-03-2025 18:31,S8,glass_break,DETECTED,living_room,anomaly
04-03-2025 18:31,S12,window,CLOSED,bathroom,normal
04-03-2025 18:32,S36,camera,TRIGGERED,bathroom,normal
04-03-2025 18:32,S40,window,CLOSED,front_door,normal
04-03-2025 18:33,S17,camera,IDLE,garage,normal
04-03-2025 18:34,S9,glass_break,NONE,bathroom,normal
04-03-2025 18:34,S49,door,OPEN,living_room,normal
04-03-2025 18:35,S21,camera,TRIGGERED,kitchen,normal
04-03-2025 18:35,S49,temperature,24,garage,normal
04-03-2025 18:37,S34,glass_break,DETECTED,backyard,anomaly
04-03-2025 18:37,S28,door,CLOSED,front_door,normal
04-03-2025 18:37,S29,window,OPEN,garage,normal
04-03-2025 18:40,S3,glass_break,NONE,bathroom,normal
04-03-2025 18:40,S21,camera,TRIGGERED,bathroom,normal
04-03-2025 18:43,S46,glass_break,NONE,kitchen,normal
04-03-2025 18:43,S20,temperature,28,bathroom,normal
04-03-2025 18:44,S16,window,CLOSED,bedroom,normal
04-03-2025 18:44,S19,motion,OFF,garage,normal
04-03-2025 18:46,S34,motion,OFF,front_door,normal
04-03-2025 18:46,S50,motion,ON,living_room,normal
04-03-2025 18:46,S11,window,OPEN,garage,normal
04-03-2025 18:46,S6,camera,IDLE,front_door,normal
04-03-2025 18:46,S43,motion,OFF,backyard,normal
04-03-2025 18:47,S16,temperature,23,garage,normal
04-03-2025 18:48,S25,glass_break,DETECTED,living_room,anomaly
04-03-2025 18:48,S38,motion,OFF,garage,normal
04-03-2025 18:48,S34,door,OPEN,bedroom,normal
04-03-2025 18:50,S26,glass_break,DETECTED,bedroom,anomaly
04-03-2025 18:52,S5,window,OPEN,living_room,normal
04-03-2025 18:54,S3,temperature,19,bedroom,normal
04-03-2025 18:56,S46,temperature,18,living_room,normal
04-03-2025 18:56,S41,window,CLOSED,kitchen,normal
04-03-2025 18:59,S7,door,CLOSED,bedroom,normal
04-03-2025 19:00,S34,temperature,28,front_door,normal
04-03-2025 19:00,S35,camera,TRIGGERED,bathroom,normal
04-03-2025 19:02,S38,glass_break,NONE,garage,normal
04-03-2025 19:03,S45,camera,IDLE,kitchen,normal
04-03-2025 19:03,S33,motion,OFF,garage,normal
04-03-2025 19:04,S18,door,CLOSED,living_room,normal
04-03-2025 19:07,S25,glass_break,NONE,garage,normal
04-03-2025 19:07,S36,temperature,15,bathroom,normal
04-03-2025 19:08,S37,motion,ON,bedroom,normal
04-03-2025 19:09,S45,door,OPEN,living_room,normal
04-03-2025 19:09,S40,window,OPEN,living_room,normal
04-03-2025 19:09,S28,motion,ON,garage,normal
04-03-2025 19:09,S31,camera,TRIGGERED,kitchen,normal
04-03-2025 19:10,S48,glass_break,NONE,kitchen,normal
04-03-2025 19:11,S30,temperature,30,bedroom,normal
04-03-2025 19:11,S19,camera,TRIGGERED,living_room,normal
04-03-2025 19:12,S18,motion,OFF,living_room,normal
04-03-2025 19:13,S20,camera,TRIGGERED,bathroom,normal
04-03-2025 19:13,S3,window,CLOSED,garage,normal
04-03-2025 19:14,S4,glass_break,DETECTED,front_door,anomaly
04-03-2025 19:14,S1,temperature,18,kitchen,normal
04-03-2025 19:14,S46,motion,OFF,backyard,normal
04-03-2025 19:16,S5,motion,OFF,bedroom,normal
04-03-2025 19:16,S3,motion,ON,kitchen,normal
04-03-2025 19:17,S41,camera,IDLE,living_room,normal
04-03-2025 19:17,S50,temperature,25,bedroom,normal
04-03-2025 19:20,S12,window,CLOSED,kitchen,normal
04-03-2025 19:22,S50,glass_break,NONE,living_room,normal
04-03-2025 19:22,S30,glass_break,NONE,bathroom,normal
04-03-2025 19:23,S22,temperature,17,bedroom,normal
04-03-2025 19:24,S33,motion,OFF,living_room,normal
04-03-2025 19:25,S26,camera,TRIGGERED,living_room,normal
04-03-2025 19:25,S46,glass_break,DETECTED,front_door,anomaly
04-03-2025 19:25,S34,temperature,15,kitchen,normal
04-03-2025 19:26,S19,motion,ON,garage,normal
04-03-2025 19:26,S39,motion,ON,garage,normal
04-03-2025 19:28,S50,motion,OFF,bedroom,normal
04-03-2025 19:28,S36,door,CLOSED,kitchen,normal
04-03-2025 19:28,S10,window,CLOSED,front_door,normal
04-03-2025 19:32,S12,motion,ON,bedroom,normal
04-03-2025 19:32,S20,door,OPEN,garage,normal
04-03-2025 19:32,S45,glass_break,DETECTED,backyard,anomaly
04-03-2025 19:34,S33,door,OPEN,front_door,normal
04-03-2025 19:35,S40,door,OPEN,garage,normal
04-03-2025 19:35,S37,temperature,17,front_door,normal
04-03-2025 19:35,S2,window,OPEN,front_door,normal
04-03-2025 19:37,S26,temperature,15,backyard,normal
04-03-2025 19:37,S35,camera,TRIGGERED,kitchen,normal
04-03-2025 19:39,S19,camera,IDLE,bedroom,normal
04-03-2025 19:42,S37,temperature,17,backyard,normal
04-03-2025 19:42,S32,temperature,23,bedroom,normal
04-03-2025 19:42,S16,camera,TRIGGERED,backyard,normal
04-03-2025 19:47,S38,glass_break,NONE,garage,normal
04-03-2025 19:47,S3,window,CLOSED,front_door,normal
04-03-2025 19:48,S40,motion,ON,backyard,normal
04-03-2025 19:48,S27,temperature,16,backyard,normal
04-03-2025 19:49,S21,camera,IDLE,front_door,normal
04-03-2025 19:50,S9,glass_break,NONE,bedroom,normal
04-03-2025 19:50,S24,glass_break,NONE,kitchen,normal
04-03-2025 19:51,S35,glass_break,DETECTED,backyard,anomaly
04-03-2025 19:52,S7,glass_break,DETECTED,garage,anomaly
04-03-2025 19:53,S27,glass_break,NONE,backyard,normal
04-03-2025 19:54,S29,door,CLOSED,bathroom,normal
04-03-2025 19:55,S47,motion,ON,living_room,normal
04-03-2025 19:59,S7,glass_break,NONE,garage,normal
04-03-2025 20:03,S49,glass_break,NONE,garage,normal
04-03-2025 20:04,S29,camera,TRIGGERED,backyard,normal
04-03-2025 20:05,S28,window,CLOSED,garage,normal
04-03-2025 20:05,S46,motion,ON,bathroom,normal
04-03-2025 20:05,S27,motion,ON,living_room,normal
04-03-2025 20:06,S27,motion,OFF,kitchen,normal
04-03-2025 20:07,S11,temperature,23,garage,normal
04-03-2025 20:07,S45,door,CLOSED,backyard,normal
04-03-2025 20:07,S41,door,CLOSED,living_room,normal
04-03-2025 20:08,S43,temperature,15,living_room,normal
04-03-2025 20:11,S43,door,OPEN,backyard,normal
04-03-2025 20:12,S25,glass_break,DETECTED,garage,anomaly
04-03-2025 20:13,S31,window,CLOSED,front_door,normal
04-03-2025 20:14,S32,glass_break,NONE,bathroom,normal
04-03-2025 20:16,S44,camera,IDLE,backyard,normal
04-03-2025 20:17,S41,temperature,21,backyard,normal
04-03-2025 20:17,S32,motion,ON,backyard,normal
04-03-2025 20:19,S4,temperature,22,front_door,normal
04-03-2025 20:22,S11,window,OPEN,bathroom,normal
04-03-2025 20:22,S27,temperature,28,bathroom,normal
04-03-2025 20:24,S26,window,CLOSED,living_room,normal
04-03-2025 20:25,S12,motion,OFF,backyard,normal
04-03-2025 20:26,S11,window,CLOSED,garage,normal
04-03-2025 20:27,S41,door,CLOSED,garage,normal
04-03-2025 20:28,S7,motion,ON,backyard,normal
04-03-2025 20:30,S10,window,CLOSED,bathroom,normal
04-03-2025 20:30,S19,door,CLOSED,bedroom,normal
04-03-2025 20:31,S42,glass_break,NONE,front_door,normal
04-03-2025 20:32,S8,window,CLOSED,bathroom,normal
04-03-2025 20:36,S10,door,CLOSED,front_door,normal
04-03-2025 20:37,S15,camera,IDLE,bedroom,normal
04-03-2025 20:37,S16,door,CLOSED,living_room,normal
04-03-2025 20:39,S23,window,CLOSED,bedroom,normal
04-03-2025 20:40,S25,glass_break,DETECTED,backyard,anomaly
04-03-2025 20:40,S28,glass_break,DETECTED,bedroom,anomaly
04-03-2025 20:41,S44,door,OPEN,backyard,normal
04-03-2025 20:43,S27,window,OPEN,bedroom,normal
04-03-2025 20:44,S50,motion,ON,backyard,normal
04-03-2025 20:44,S50,temperature,16,front_door,normal
04-03-2025 20:44,S40,window,OPEN,bedroom,normal
04-03-2025 20:44,S43,door,OPEN,garage,normal
04-03-2025 20:44,S42,window,OPEN,garage,normal
04-03-2025 20:44,S4,window,OPEN,front_door,normal
04-03-2025 20:46,S41,motion,OFF,bedroom,normal
04-03-2025 20:48,S32,temperature,20,kitchen,normal
04-03-2025 20:48,S43,temperature,17,bathroom,normal
04-03-2025 20:48,S12,motion,OFF,living_room,normal
04-03-2025 20:48,S32,door,CLOSED,bathroom,normal
04-03-2025 20:48,S6,camera,TRIGGERED,bedroom,normal
04-03-2025 20:50,S12,glass_break,NONE,backyard,normal
04-03-2025 20:51,S22,motion,ON,kitchen,normal
04-03-2025 20:52,S12,motion,OFF,bedroom,normal
04-03-2025 20:56,S15,glass_break,NONE,bedroom,normal
04-03-2025 20:56,S20,door,CLOSED,living_room,normal
04-03-2025 20:56,S25,motion,ON,bathroom,normal
04-03-2025 20:56,S35,motion,OFF,kitchen,normal
04-03-2025 20:59,S22,camera,TRIGGERED,bathroom,normal
04-03-2025 21:00,S10,window,CLOSED,bedroom,normal
04-03-2025 21:01,S38,motion,OFF,garage,normal
04-03-2025 21:02,S20,camera,TRIGGERED,kitchen,normal
04-03-2025 21:02,S12,temperature,19,kitchen,normal
04-03-2025 21:02,S41,window,OPEN,kitchen,normal
04-03-2025 21:03,S28,temperature,25,garage,normal
04-03-2025 21:03,S12,glass_break,NONE,kitchen,normal
04-03-2025 21:03,S32,motion,ON,living_room,normal
04-03-2025 21:04,S8,door,CLOSED,bedroom,normal
04-03-2025 21:04,S49,window,CLOSED,living_room,normal
04-03-2025 21:04,S17,glass_break,NONE,backyard,normal
04-03-2025 21:06,S14,glass_break,DETECTED,backyard,anomaly
04-03-2025 21:07,S13,motion,ON,bedroom,normal
04-03-2025 21:08,S45,motion,ON,bathroom,normal
04-03-2025 21:08,S40,camera,IDLE,living_room,normal
04-03-2025 21:09,S46,glass_break,NONE,bathroom,normal
04-03-2025 21:09,S29,door,OPEN,kitchen,normal
04-03-2025 21:10,S24,camera,TRIGGERED,backyard,normal
04-03-2025 21:14,S39,door,OPEN,kitchen,normal
04-03-2025 21:14,S6,door,OPEN,front_door,normal
04-03-2025 21:14,S23,window,OPEN,garage,normal
04-03-2025 21:15,S46,camera,IDLE,garage,normal
04-03-2025 21:16,S5,glass_break,DETECTED,kitchen,anomaly
04-03-2025 21:17,S4,glass_break,DETECTED,garage,anomaly
04-03-2025 21:17,S42,camera,IDLE,front_door,normal
04-03-2025 21:19,S34,door,OPEN,front_door,normal
04-03-2025 21:21,S2,glass_break,DETECTED,garage,anomaly
04-03-2025 21:21,S17,temperature,18,garage,normal
04-03-2025 21:22,S37,door,CLOSED,living_room,normal
04-03-2025 21:22,S43,window,CLOSED,front_door,normal
04-03-2025 21:22,S29,door,OPEN,front_door,normal
04-03-2025 21:22,S21,door,OPEN,front_door,normal
04-03-2025 21:23,S3,glass_break,NONE,garage,normal
04-03-2025 21:24,S12,motion,ON,front_door,normal
04-03-2025 21:24,S19,motion,OFF,front_door,normal
04-03-2025 21:26,S5,window,OPEN,backyard,normal
04-03-2025 21:27,S34,window,CLOSED,kitchen,normal
04-03-2025 21:28,S10,motion,ON,front_door,normal
04-03-2025 21:28,S28,camera,TRIGGERED,bedroom,normal
04-03-2025 21:29,S38,window,OPEN,bathroom,normal
04-03-2025 21:29,S43,motion,OFF,front_door,normal
04-03-2025 21:29,S23,door,CLOSED,bedroom,normal
04-03-2025 21:30,S9,motion,ON,living_room,normal
04-03-2025 21:31,S35,window,CLOSED,front_door,normal
04-03-2025 21:32,S9,camera,IDLE,front_door,normal
04-03-2025 21:32,S29,temperature,28,garage,normal
04-03-2025 21:32,S3,glass_break,NONE,backyard,normal
04-03-2025 21:32,S34,glass_break,DETECTED,living_room,anomaly
04-03-2025 21:34,S2,glass_break,DETECTED,backyard,anomaly
04-03-2025 21:34,S28,motion,ON,backyard,normal
04-03-2025 21:35,S7,motion,OFF,living_room,normal
04-03-2025 21:35,S39,temperature,18,backyard,normal
04-03-2025 21:37,S5,motion,OFF,bathroom,normal
04-03-2025 21:37,S44,window,CLOSED,backyard,normal
04-03-2025 21:38,S30,glass_break,DETECTED,kitchen,anomaly
04-03-2025 21:38,S46,temperature,15,living_room,normal
04-03-2025 21:38,S39,motion,ON,front_door,normal
04-03-2025 21:38,S48,window,OPEN,front_door,normal
04-03-2025 21:39,S32,camera,IDLE,bedroom,normal
04-03-2025 21:39,S19,window,OPEN,kitchen,normal
04-03-2025 21:40,S32,glass_break,DETECTED,garage,anomaly
04-03-2025 21:41,S33,motion,OFF,kitchen,normal
04-03-2025 21:41,S48,temperature,16,backyard,normal
04-03-2025 21:41,S34,camera,IDLE,bathroom,normal
04-03-2025 21:42,S28,motion,ON,garage,normal
04-03-2025 21:42,S40,temperature,29,backyard,normal
04-03-2025 21:42,S23,camera,TRIGGERED,garage,normal
04-03-2025 21:43,S42,camera,IDLE,living_room,normal
04-03-2025 21:44,S24,glass_break,DETECTED,front_door,anomaly
04-03-2025 21:45,S40,window,OPEN,living_room,normal
04-03-2025 21:47,S23,door,CLOSED,bedroom,normal
04-03-2025 21:48,S6,door,OPEN,backyard,normal
04-03-2025 21:48,S35,motion,ON,bedroom,normal
04-03-2025 21:48,S33,temperature,18,garage,normal
04-03-2025 21:48,S48,motion,OFF,garage,normal
04-03-2025 21:50,S43,window,CLOSED,front_door,normal
04-03-2025 21:50,S49,window,OPEN,garage,normal
04-03-2025 21:51,S31,window,OPEN,front_door,normal
